,Close Price,Date
972,40.580002,21-7-2004
973,41.709998999999996,23-7-2004
974,41.439999,26-7-2004
975,41.84,27-7-2004
976,42.900002,28-7-2004
977,42.75,29-7-2004
978,43.82,2-8-2004
979,44.150002,3-8-2004
980,42.830002,4-8-2004
981,44.41,5-8-2004
982,43.950001,6-8-2004
983,44.84,9-8-2004
984,44.52,10-8-2004
985,44.799999,11-8-2004
986,45.5,12-8-2004
987,46.580002,13-8-2004
988,46.049999,16-8-2004
989,46.75,17-8-2004
990,47.27,18-8-2004
991,48.700001,19-8-2004
992,47.860001000000004,20-8-2004
993,46.049999,23-8-2004
994,45.209998999999996,24-8-2004
995,43.470001,25-8-2004
996,43.099998,26-8-2004
997,43.18,27-8-2004
998,42.279999,30-8-2004
999,42.119999,31-8-2004
1000,44.0,1-9-2004
1001,44.060001,2-9-2004
1002,43.990002000000004,3-9-2004
1003,43.310001,7-9-2004
1004,42.77,8-9-2004
1005,44.610001000000004,9-9-2004
1006,42.810001,10-9-2004
1007,43.869999,13-9-2004
1008,44.389998999999996,14-9-2004
1009,43.580002,15-9-2004
1010,43.880001,16-9-2004
1011,45.59,17-9-2004
1012,46.349998,20-9-2004
1013,47.099998,21-9-2004
1014,48.349998,22-9-2004
1015,48.459998999999996,23-9-2004
1016,48.880001,24-9-2004
1017,49.639998999999996,27-9-2004
1018,49.900002,28-9-2004
1019,49.509997999999996,29-9-2004
1020,49.639998999999996,30-9-2004
1021,50.119999,1-10-2004
1022,49.91,4-10-2004
1023,52.02,6-10-2004
1024,52.669998,7-10-2004
1025,53.310001,8-10-2004
1026,53.639998999999996,11-10-2004
1027,52.509997999999996,12-10-2004
1028,53.639998999999996,13-10-2004
1029,54.93,15-10-2004
1030,53.669998,18-10-2004
1031,53.290001000000004,19-10-2004
1032,54.919998,20-10-2004
1033,55.169998,22-10-2004
1034,54.540001000000004,25-10-2004
1035,55.169998,26-10-2004
1036,52.459998999999996,27-10-2004
1037,50.919998,28-10-2004
1038,51.759997999999996,29-10-2004
1039,50.130001,1-11-2004
1040,49.619999,2-11-2004
1041,50.880001,3-11-2004
1042,48.82,4-11-2004
1043,49.610001000000004,5-11-2004
1044,49.09,8-11-2004
1045,47.369999,9-11-2004
1046,47.419998,11-11-2004
1047,47.32,12-11-2004
1048,46.869999,15-11-2004
1049,46.110001000000004,16-11-2004
1050,46.84,17-11-2004
1051,46.220001,18-11-2004
1052,48.439999,19-11-2004
1053,48.639998999999996,22-11-2004
1054,48.939999,23-11-2004
1055,49.439999,24-11-2004
1056,49.759997999999996,29-11-2004
1057,49.130001,30-11-2004
1058,45.490002000000004,1-12-2004
1059,43.25,2-12-2004
1060,42.540001000000004,3-12-2004
1061,42.98,6-12-2004
1062,41.939999,8-12-2004
1063,42.529999,9-12-2004
1064,40.709998999999996,10-12-2004
1065,41.82,14-12-2004
1066,44.189999,15-12-2004
1067,44.18,16-12-2004
1068,46.279999,17-12-2004
1069,45.639998999999996,20-12-2004
1070,45.759997999999996,21-12-2004
1071,44.240002000000004,22-12-2004
1072,44.18,23-12-2004
1073,41.32,27-12-2004
1074,41.77,28-12-2004
1075,43.639998999999996,29-12-2004
1076,43.450001,30-12-2004
1077,42.119999,3-1-2005
1078,43.91,4-1-2005
1079,43.389998999999996,5-1-2005
1080,45.560001,6-1-2005
1081,45.43,7-1-2005
1082,45.68,11-1-2005
1083,46.369999,12-1-2005
1084,48.040001000000004,13-1-2005
1085,48.380001,14-1-2005
1086,48.380001,18-1-2005
1087,46.91,20-1-2005
1088,48.529999,21-1-2005
1089,48.810001,24-1-2005
1090,48.779999,26-1-2005
1091,48.84,27-1-2005
1092,47.18,28-1-2005
1093,48.200001,31-1-2005
1094,47.119999,1-2-2005
1095,46.689999,2-2-2005
1096,46.450001,3-2-2005
1097,46.48,4-2-2005
1098,45.279999,7-2-2005
1099,45.400002,8-2-2005
1100,45.459998999999996,9-2-2005
1101,47.099998,10-2-2005
1102,47.16,11-2-2005
1103,47.439999,14-2-2005
1104,47.259997999999996,15-2-2005
1105,48.330002,16-2-2005
1106,47.540001000000004,17-2-2005
1107,51.150002,22-2-2005
1108,51.169998,23-2-2005
1109,51.389998999999996,24-2-2005
1110,51.490002000000004,25-2-2005
1111,51.75,28-2-2005
1112,51.68,1-3-2005
1113,53.049999,2-3-2005
1114,53.57,3-3-2005
1115,53.779999,4-3-2005
1116,53.889998999999996,7-3-2005
1117,54.59,8-3-2005
1118,54.77,9-3-2005
1119,53.540001000000004,10-3-2005
1120,54.43,11-3-2005
1121,54.950001,14-3-2005
1122,55.049999,15-3-2005
1123,56.459998999999996,16-3-2005
1124,56.400002,17-3-2005
1125,56.720001,18-3-2005
1126,56.619999,21-3-2005
1127,56.029999,22-3-2005
1128,54.84,24-3-2005
1129,54.049999,28-3-2005
1130,55.400002,31-3-2005
1131,57.009997999999996,4-4-2005
1132,55.849998,6-4-2005
1133,54.110001000000004,7-4-2005
1134,53.32,8-4-2005
1135,53.709998999999996,11-4-2005
1136,50.220001,13-4-2005
1137,51.130001,14-4-2005
1138,50.490002000000004,15-4-2005
1139,50.369999,18-4-2005
1140,52.290001000000004,19-4-2005
1141,52.439999,20-4-2005
1142,54.200001,21-4-2005
1143,55.389998999999996,22-4-2005
1144,54.57,25-4-2005
1145,54.200001,26-4-2005
1146,51.610001000000004,27-4-2005
1147,51.77,28-4-2005
1148,49.720001,29-4-2005
1149,50.919998,2-5-2005
1150,49.5,3-5-2005
1151,50.130001,4-5-2005
1152,50.830002,5-5-2005
1153,50.959998999999996,6-5-2005
1154,52.029999,9-5-2005
1155,50.450001,11-5-2005
1156,48.540001000000004,12-5-2005
1157,48.610001000000004,16-5-2005
1158,48.970001,17-5-2005
1159,47.25,18-5-2005
1160,46.919998,19-5-2005
1161,46.799999,20-5-2005
1162,49.16,23-5-2005
1163,49.669998,24-5-2005
1164,50.98,25-5-2005
1165,51.009997999999996,26-5-2005
1166,51.849998,27-5-2005
1167,51.970001,31-5-2005
1168,53.630001,2-6-2005
1169,55.029999,3-6-2005
1170,54.490002000000004,6-6-2005
1171,53.759997999999996,7-6-2005
1172,52.540001000000004,8-6-2005
1173,54.279999,9-6-2005
1174,53.540001000000004,10-6-2005
1175,55.619999,13-6-2005
1176,55.0,14-6-2005
1177,55.57,15-6-2005
1178,56.580002,16-6-2005
1179,58.470001,17-6-2005
1180,59.369999,20-6-2005
1181,58.900002,21-6-2005
1182,58.09,22-6-2005
1183,59.419998,23-6-2005
1184,59.84,24-6-2005
1185,60.540001000000004,27-6-2005
1186,58.200001,28-6-2005
1187,57.259997999999996,29-6-2005
1188,58.75,1-7-2005
1189,59.59,5-7-2005
1190,61.279999,6-7-2005
1191,60.73,7-7-2005
1192,59.630001,8-7-2005
1193,58.919998,11-7-2005
1194,60.619999,12-7-2005
1195,60.009997999999996,13-7-2005
1196,58.09,15-7-2005
1197,57.32,18-7-2005
1198,57.459998999999996,19-7-2005
1199,56.720001,20-7-2005
1200,57.130001,21-7-2005
1201,58.650002,22-7-2005
1202,59.0,25-7-2005
1203,59.110001000000004,27-7-2005
1204,60.57,29-7-2005
1205,61.889998999999996,2-8-2005
1206,60.860001000000004,3-8-2005
1207,61.380001,4-8-2005
1208,62.310001,5-8-2005
1209,63.939999,8-8-2005
1210,63.07,9-8-2005
1211,66.860001,12-8-2005
1212,66.269997,15-8-2005
1213,66.08000200000001,16-8-2005
1214,63.25,17-8-2005
1215,63.27,18-8-2005
1216,65.449997,22-8-2005
1217,65.709999,23-8-2005
1218,67.32,24-8-2005
1219,67.489998,25-8-2005
1220,66.129997,26-8-2005
1221,67.199997,29-8-2005
1222,69.809998,30-8-2005
1223,68.940002,31-8-2005
1224,69.470001,1-9-2005
1225,65.959999,6-9-2005
1226,64.370003,7-9-2005
1227,64.489998,8-9-2005
1228,64.08000200000001,9-9-2005
1229,63.330002,12-9-2005
1230,63.110001000000004,13-9-2005
1231,65.089996,14-9-2005
1232,64.75,15-9-2005
1233,63.0,16-9-2005
1234,67.389999,19-9-2005
1235,66.230003,20-9-2005
1236,66.800003,21-9-2005
1237,64.190002,23-9-2005
1238,65.82,26-9-2005
1239,65.07,27-9-2005
1240,66.349998,28-9-2005
1241,66.790001,29-9-2005
1242,66.239998,30-9-2005
1243,65.470001,3-10-2005
1244,63.900002,4-10-2005
1245,62.790001000000004,5-10-2005
1246,61.360001000000004,6-10-2005
1247,61.84,7-10-2005
1248,61.799999,10-10-2005
1249,63.529999,11-10-2005
1250,63.080002,13-10-2005
1251,62.630001,14-10-2005
1252,64.360001,17-10-2005
1253,63.200001,18-10-2005
1254,62.41,19-10-2005
1255,60.630001,21-10-2005
1256,60.32,24-10-2005
1257,62.439999,25-10-2005
1258,60.66,26-10-2005
1259,61.220001,28-10-2005
1260,59.759997999999996,31-10-2005
1261,59.849998,1-11-2005
1262,59.75,2-11-2005
1263,61.779999,3-11-2005
1264,60.580002,4-11-2005
1265,59.470001,7-11-2005
1266,59.709998999999996,8-11-2005
1267,58.93,9-11-2005
1268,57.799999,10-11-2005
1269,57.689999,14-11-2005
1270,56.98,15-11-2005
1271,57.880001,16-11-2005
1272,56.330002,17-11-2005
1273,56.139998999999996,18-11-2005
1274,57.700001,21-11-2005
1275,58.84,22-11-2005
1276,58.709998999999996,23-11-2005
1277,57.360001000000004,28-11-2005
1278,56.5,29-11-2005
1279,57.32,30-11-2005
1280,58.470001,1-12-2005
1281,59.32,2-12-2005
1282,59.91,5-12-2005
1283,59.939999,6-12-2005
1284,59.209998999999996,7-12-2005
1285,60.66,8-12-2005
1286,59.389998999999996,9-12-2005
1287,61.299999,12-12-2005
1288,60.849998,14-12-2005
1289,59.990002000000004,15-12-2005
1290,58.060001,16-12-2005
1291,57.330002,19-12-2005
1292,57.98,20-12-2005
1293,58.560001,21-12-2005
1294,58.279999,22-12-2005
1295,58.43,23-12-2005
1296,58.16,27-12-2005
1297,59.82,28-12-2005
1298,60.32,29-12-2005
1299,61.040001000000004,30-12-2005
1300,63.139998999999996,3-1-2006
1301,62.790001000000004,5-1-2006
1302,64.209999,6-1-2006
1303,63.5,9-1-2006
1304,63.369999,10-1-2006
1305,63.939999,11-1-2006
1306,63.939999,12-1-2006
1307,63.919998,13-1-2006
1308,66.309998,17-1-2006
1309,65.730003,18-1-2006
1310,66.83000200000001,19-1-2006
1311,68.349998,20-1-2006
1312,68.099998,23-1-2006
1313,67.059998,24-1-2006
1314,65.849998,25-1-2006
1315,66.260002,26-1-2006
1316,67.760002,27-1-2006
1317,68.349998,30-1-2006
1318,67.91999799999999,31-1-2006
1319,66.559998,1-2-2006
1320,64.68,2-2-2006
1321,65.370003,3-2-2006
1322,65.110001,6-2-2006
1323,61.84,10-2-2006
1324,61.240002000000004,13-2-2006
1325,59.57,14-2-2006
1326,57.700001,15-2-2006
1327,58.459998999999996,16-2-2006
1328,59.880001,17-2-2006
1329,61.099998,21-2-2006
1330,60.540001000000004,23-2-2006
1331,62.91,24-2-2006
1332,61.0,27-2-2006
1333,61.41,28-2-2006
1334,61.970001,1-3-2006
1335,63.669998,3-3-2006
1336,62.41,6-3-2006
1337,61.580002,7-3-2006
1338,60.02,8-3-2006
1339,59.959998999999996,10-3-2006
1340,61.77,13-3-2006
1341,63.099998,14-3-2006
1342,62.169998,15-3-2006
1343,63.580002,16-3-2006
1344,62.77,17-3-2006
1345,60.419998,20-3-2006
1346,60.57,21-3-2006
1347,61.77,22-3-2006
1348,63.91,23-3-2006
1349,64.260002,24-3-2006
1350,64.160004,27-3-2006
1351,66.07,28-3-2006
1352,66.449997,29-3-2006
1353,67.150002,30-3-2006
1354,66.629997,31-3-2006
1355,66.739998,3-4-2006
1356,66.230003,4-4-2006
1357,67.07,5-4-2006
1358,67.940002,6-4-2006
1359,67.389999,7-4-2006
1360,68.739998,10-4-2006
1361,68.980003,11-4-2006
1362,68.620003,12-4-2006
1363,69.32,13-4-2006
1364,70.400002,17-4-2006
1365,71.349998,18-4-2006
1366,72.16999799999999,19-4-2006
1367,71.949997,20-4-2006
1368,75.16999799999999,21-4-2006
1369,72.879997,25-4-2006
1370,71.93,26-4-2006
1371,70.970001,27-4-2006
1372,71.879997,28-4-2006
1373,73.699997,1-5-2006
1374,74.610001,2-5-2006
1375,72.279999,3-5-2006
1376,69.940002,4-5-2006
1377,70.190002,5-5-2006
1378,69.769997,8-5-2006
1379,70.690002,9-5-2006
1380,72.129997,10-5-2006
1381,73.32,11-5-2006
1382,72.040001,12-5-2006
1383,69.410004,15-5-2006
1384,68.699997,17-5-2006
1385,69.449997,18-5-2006
1386,68.529999,19-5-2006
1387,71.760002,23-5-2006
1388,69.860001,24-5-2006
1389,71.32,25-5-2006
1390,71.370003,26-5-2006
1391,72.029999,30-5-2006
1392,71.290001,31-5-2006
1393,70.339996,1-6-2006
1394,72.33000200000001,2-6-2006
1395,72.599998,5-6-2006
1396,72.5,6-6-2006
1397,70.349998,8-6-2006
1398,71.629997,9-6-2006
1399,70.360001,12-6-2006
1400,68.559998,13-6-2006
1401,69.139999,14-6-2006
1402,69.5,15-6-2006
1403,68.980003,19-6-2006
1404,68.940002,20-6-2006
1405,70.839996,22-6-2006
1406,70.870003,23-6-2006
1407,71.800003,26-6-2006
1408,71.91999799999999,27-6-2006
1409,72.190002,28-6-2006
1410,73.519997,29-6-2006
1411,73.980003,30-6-2006
1412,75.190002,5-7-2006
1413,75.139999,6-7-2006
1414,74.089996,7-7-2006
1415,73.610001,10-7-2006
1416,74.160004,11-7-2006
1417,74.949997,12-7-2006
1418,76.699997,13-7-2006
1419,77.029999,14-7-2006
1420,75.300003,17-7-2006
1421,72.660004,19-7-2006
1422,73.08000200000001,20-7-2006
1423,74.43,21-7-2006
1424,73.75,25-7-2006
1425,73.940002,26-7-2006
1426,73.239998,28-7-2006
1427,74.400002,31-7-2006
1428,74.910004,1-8-2006
1429,75.809998,2-8-2006
1430,75.459999,3-8-2006
1431,76.980003,7-8-2006
1432,76.349998,9-8-2006
1433,74.0,10-8-2006
1434,74.349998,11-8-2006
1435,73.050003,15-8-2006
1436,71.889999,16-8-2006
1437,70.059998,17-8-2006
1438,71.139999,18-8-2006
1439,72.449997,21-8-2006
1440,72.629997,22-8-2006
1441,71.760002,23-8-2006
1442,72.360001,24-8-2006
1443,72.510002,25-8-2006
1444,70.610001,28-8-2006
1445,69.709999,29-8-2006
1446,70.029999,30-8-2006
1447,68.019997,4-9-2006
1448,68.599998,5-9-2006
1449,66.25,8-9-2006
1450,65.610001,11-9-2006
1451,63.759997999999996,12-9-2006
1452,63.970001,13-9-2006
1453,63.220001,14-9-2006
1454,63.330002,15-9-2006
1455,63.799999,18-9-2006
1456,61.66,19-9-2006
1457,60.459998999999996,20-9-2006
1458,61.59,21-9-2006
1459,60.549999,22-9-2006
1460,61.450001,25-9-2006
1461,61.009997999999996,26-9-2006
1462,62.959998999999996,27-9-2006
1463,62.759997999999996,28-9-2006
1464,62.91,29-9-2006
1465,61.029999,2-10-2006
1466,58.68,3-10-2006
1467,59.41,4-10-2006
1468,60.029999,5-10-2006
1469,59.759997999999996,6-10-2006
1470,59.959998999999996,9-10-2006
1471,58.52,10-10-2006
1472,57.59,11-10-2006
1473,57.860001000000004,12-10-2006
1474,58.57,13-10-2006
1475,59.939999,16-10-2006
1476,58.93,17-10-2006
1477,57.650002,18-10-2006
1478,58.5,19-10-2006
1479,56.82,20-10-2006
1480,58.810001,23-10-2006
1481,61.400002,25-10-2006
1482,60.360001000000004,26-10-2006
1483,60.75,27-10-2006
1484,58.360001000000004,30-10-2006
1485,58.73,31-10-2006
1486,58.709998999999996,1-11-2006
1487,57.880001,2-11-2006
1488,59.139998999999996,3-11-2006
1489,60.02,6-11-2006
1490,58.93,7-11-2006
1491,59.830002,8-11-2006
1492,61.16,9-11-2006
1493,59.59,10-11-2006
1494,58.580002,13-11-2006
1495,58.279999,14-11-2006
1496,58.759997999999996,15-11-2006
1497,56.259997999999996,16-11-2006
1498,55.810001,17-11-2006
1499,58.799999,20-11-2006
1500,60.169998,21-11-2006
1501,59.240002000000004,22-11-2006
1502,60.32,27-11-2006
1503,60.990002000000004,28-11-2006
1504,62.459998999999996,29-11-2006
1505,63.130001,30-11-2006
1506,63.43,1-12-2006
1507,62.439999,4-12-2006
1508,62.43,5-12-2006
1509,62.189999,6-12-2006
1510,62.029999,8-12-2006
1511,61.02,12-12-2006
1512,61.369999,13-12-2006
1513,62.509997999999996,14-12-2006
1514,63.43,15-12-2006
1515,62.209998999999996,18-12-2006
1516,63.150002,19-12-2006
1517,63.720001,20-12-2006
1518,62.66,21-12-2006
1519,62.41,22-12-2006
1520,61.099998,26-12-2006
1521,60.34,27-12-2006
1522,60.529999,28-12-2006
1523,61.049999,29-12-2006
1524,61.049999,2-1-2007
1525,58.32,3-1-2007
1526,55.59,4-1-2007
1527,56.310001,5-1-2007
1528,56.09,8-1-2007
1529,55.639998999999996,9-1-2007
1530,54.02,10-1-2007
1531,51.880001,11-1-2007
1532,52.990002000000004,12-1-2007
1533,51.209998999999996,16-1-2007
1534,52.240002000000004,17-1-2007
1535,50.48,18-1-2007
1536,51.990002000000004,19-1-2007
1537,51.130001,22-1-2007
1538,55.040001000000004,23-1-2007
1539,55.369999,24-1-2007
1540,54.23,25-1-2007
1541,55.419998,26-1-2007
1542,56.970001,30-1-2007
1543,58.139998999999996,31-1-2007
1544,57.299999,1-2-2007
1545,59.02,2-2-2007
1546,58.740002000000004,5-2-2007
1547,58.880001,6-2-2007
1548,57.709998999999996,7-2-2007
1549,59.709998999999996,8-2-2007
1550,59.889998999999996,9-2-2007
1551,57.810001,12-2-2007
1552,59.060001,13-2-2007
1553,58.0,14-2-2007
1554,57.990002000000004,15-2-2007
1555,59.389998999999996,16-2-2007
1556,58.07,20-2-2007
1557,60.07,21-2-2007
1558,60.950001,22-2-2007
1559,61.139998999999996,23-2-2007
1560,61.389998999999996,26-2-2007
1561,61.459998999999996,27-2-2007
1562,61.790001000000004,28-2-2007
1563,61.639998999999996,2-3-2007
1564,60.07,5-3-2007
1565,60.689999,6-3-2007
1566,61.82,7-3-2007
1567,61.639998999999996,8-3-2007
1568,60.049999,9-3-2007
1569,58.91,12-3-2007
1570,57.93,13-3-2007
1571,57.549999,15-3-2007
1572,57.110001000000004,16-3-2007
1573,56.59,19-3-2007
1574,56.73,20-3-2007
1575,59.610001000000004,21-3-2007
1576,61.689999,22-3-2007
1577,62.279999,23-3-2007
1578,62.91,26-3-2007
1579,62.93,27-3-2007
1580,64.08000200000001,28-3-2007
1581,66.029999,29-3-2007
1582,65.870003,30-3-2007
1583,64.639999,3-4-2007
1584,64.379997,4-4-2007
1585,64.279999,5-4-2007
1586,61.509997999999996,9-4-2007
1587,61.889998999999996,10-4-2007
1588,62.009997999999996,11-4-2007
1589,63.849998,12-4-2007
1590,63.630001,13-4-2007
1591,63.610001000000004,16-4-2007
1592,63.099998,17-4-2007
1593,63.130001,18-4-2007
1594,63.380001,20-4-2007
1595,65.889999,23-4-2007
1596,64.58000200000001,24-4-2007
1597,65.839996,25-4-2007
1598,65.059998,26-4-2007
1599,66.459999,27-4-2007
1600,65.709999,30-4-2007
1601,64.400002,1-5-2007
1602,63.68,2-5-2007
1603,63.189999,3-5-2007
1604,61.93,4-5-2007
1605,62.259997999999996,8-5-2007
1606,61.549999,9-5-2007
1607,61.810001,10-5-2007
1608,62.369999,11-5-2007
1609,62.459998999999996,14-5-2007
1610,63.169998,15-5-2007
1611,62.549999,16-5-2007
1612,64.860001,17-5-2007
1613,64.940002,18-5-2007
1614,66.269997,21-5-2007
1615,64.970001,22-5-2007
1616,65.769997,23-5-2007
1617,65.199997,25-5-2007
1618,63.150002,29-5-2007
1619,63.490002000000004,30-5-2007
1620,66.209999,4-6-2007
1621,65.610001,5-6-2007
1622,65.959999,6-6-2007
1623,66.93,7-6-2007
1624,64.760002,8-6-2007
1625,65.970001,11-6-2007
1626,65.349998,12-6-2007
1627,66.260002,13-6-2007
1628,67.650002,14-6-2007
1629,68.0,15-6-2007
1630,69.089996,18-6-2007
1631,69.099998,19-6-2007
1632,68.190002,20-6-2007
1633,69.139999,22-6-2007
1634,69.18,25-6-2007
1635,67.769997,26-6-2007
1636,68.970001,27-6-2007
1637,70.68,29-6-2007
1638,71.089996,2-7-2007
1639,71.809998,5-7-2007
1640,72.809998,6-7-2007
1641,72.190002,9-7-2007
1642,72.559998,11-7-2007
1643,72.5,12-7-2007
1644,73.93,13-7-2007
1645,74.150002,16-7-2007
1646,74.019997,17-7-2007
1647,75.050003,18-7-2007
1648,75.91999799999999,19-7-2007
1649,75.57,20-7-2007
1650,74.889999,23-7-2007
1651,73.559998,24-7-2007
1652,75.879997,25-7-2007
1653,74.949997,26-7-2007
1654,77.019997,27-7-2007
1655,76.83000200000001,30-7-2007
1656,78.209999,31-7-2007
1657,76.529999,1-8-2007
1658,76.860001,2-8-2007
1659,75.480003,3-8-2007
1660,72.059998,6-8-2007
1661,72.41999799999999,7-8-2007
1662,72.150002,8-8-2007
1663,71.589996,9-8-2007
1664,71.470001,10-8-2007
1665,71.620003,13-8-2007
1666,73.33000200000001,15-8-2007
1667,71.0,16-8-2007
1668,71.980003,17-8-2007
1669,69.470001,21-8-2007
1670,69.260002,22-8-2007
1671,69.83000200000001,23-8-2007
1672,71.089996,24-8-2007
1673,71.970001,27-8-2007
1674,71.730003,28-8-2007
1675,73.510002,29-8-2007
1676,73.360001,30-8-2007
1677,74.040001,31-8-2007
1678,75.08000200000001,4-9-2007
1679,75.730003,5-9-2007
1680,76.300003,6-9-2007
1681,76.699997,7-9-2007
1682,77.489998,10-9-2007
1683,78.230003,11-9-2007
1684,79.910004,12-9-2007
1685,80.089996,13-9-2007
1686,79.099998,14-9-2007
1687,80.57,17-9-2007
1688,81.510002,18-9-2007
1689,81.93,19-9-2007
1690,83.32,20-9-2007
1691,81.620003,21-9-2007
1692,80.949997,24-9-2007
1693,79.529999,25-9-2007
1694,80.300003,26-9-2007
1695,82.879997,27-9-2007
1696,81.660004,28-9-2007
1697,80.050003,2-10-2007
1698,79.940002,3-10-2007
1699,81.440002,4-10-2007
1700,81.220001,5-10-2007
1701,79.019997,8-10-2007
1702,80.260002,9-10-2007
1703,81.300003,10-10-2007
1704,83.08000200000001,11-10-2007
1705,83.690002,12-10-2007
1706,86.129997,15-10-2007
1707,87.610001,16-10-2007
1708,87.400002,17-10-2007
1709,89.470001,18-10-2007
1710,87.559998,22-10-2007
1711,85.269997,23-10-2007
1712,87.099998,24-10-2007
1713,90.459999,25-10-2007
1714,91.860001,26-10-2007
1715,93.529999,29-10-2007
1716,90.379997,30-10-2007
1717,94.529999,31-10-2007
1718,93.489998,1-11-2007
1719,93.980003,5-11-2007
1720,96.699997,6-11-2007
1721,96.370003,7-11-2007
1722,95.459999,8-11-2007
1723,96.32,9-11-2007
1724,94.620003,12-11-2007
1725,91.16999799999999,13-11-2007
1726,94.089996,14-11-2007
1727,93.43,15-11-2007
1728,95.099998,16-11-2007
1729,94.639999,19-11-2007
1730,98.029999,20-11-2007
1731,97.290001,21-11-2007
1732,94.41999799999999,27-11-2007
1733,91.010002,29-11-2007
1734,89.309998,3-12-2007
1735,87.489998,5-12-2007
1736,88.279999,7-12-2007
1737,87.860001,10-12-2007
1738,94.389999,12-12-2007
1739,92.25,13-12-2007
1740,91.269997,14-12-2007
1741,90.629997,17-12-2007
1742,90.489998,18-12-2007
1743,91.239998,19-12-2007
1744,91.059998,20-12-2007
1745,93.309998,21-12-2007
1746,95.970001,26-12-2007
1747,96.620003,27-12-2007
1748,96.0,28-12-2007
1749,99.620003,2-1-2008
1750,99.18,3-1-2008
1751,97.910004,4-1-2008
1752,95.089996,7-1-2008
1753,95.66999799999999,9-1-2008
1754,93.709999,10-1-2008
1755,92.690002,11-1-2008
1756,94.199997,14-1-2008
1757,91.900002,15-1-2008
1758,90.129997,17-1-2008
1759,90.57,18-1-2008
1760,89.849998,22-1-2008
1761,86.989998,23-1-2008
1762,89.410004,24-1-2008
1763,90.709999,25-1-2008
1764,90.989998,28-1-2008
1765,91.639999,29-1-2008
1766,92.33000200000001,30-1-2008
1767,91.75,31-1-2008
1768,88.959999,1-2-2008
1769,90.019997,4-2-2008
1770,88.410004,5-2-2008
1771,87.139999,6-2-2008
1772,88.110001,7-2-2008
1773,91.769997,8-2-2008
1774,93.589996,11-2-2008
1775,92.779999,12-2-2008
1776,93.269997,13-2-2008
1777,95.459999,14-2-2008
1778,95.5,15-2-2008
1779,100.010002,19-2-2008
1780,98.230003,21-2-2008
1781,98.809998,22-2-2008
1782,99.230003,25-2-2008
1783,99.639999,27-2-2008
1784,102.589996,28-2-2008
1785,102.449997,3-3-2008
1786,99.519997,4-3-2008
1787,104.519997,5-3-2008
1788,105.470001,6-3-2008
1789,105.150002,7-3-2008
1790,107.900002,10-3-2008
1791,108.75,11-3-2008
1792,109.91999799999999,12-3-2008
1793,110.33000200000001,13-3-2008
1794,110.209999,14-3-2008
1795,105.68,17-3-2008
1796,109.41999799999999,18-3-2008
1797,104.480003,19-3-2008
1798,101.839996,20-3-2008
1799,100.860001,24-3-2008
1800,101.220001,25-3-2008
1801,105.900002,26-3-2008
1802,107.58000200000001,27-3-2008
1803,101.58000200000001,31-3-2008
1804,100.980003,1-4-2008
1805,103.83000200000001,3-4-2008
1806,106.230003,4-4-2008
1807,109.089996,7-4-2008
1808,108.5,8-4-2008
1809,110.870003,9-4-2008
1810,110.110001,10-4-2008
1811,110.139999,11-4-2008
1812,111.760002,14-4-2008
1813,113.790001,15-4-2008
1814,114.93,16-4-2008
1815,114.860001,17-4-2008
1816,116.690002,18-4-2008
1817,117.480003,21-4-2008
1818,119.370003,22-4-2008
1819,118.300003,23-4-2008
1820,116.059998,24-4-2008
1821,118.519997,25-4-2008
1822,115.629997,29-4-2008
1823,113.459999,30-4-2008
1824,112.519997,1-5-2008
1825,116.32,2-5-2008
1826,119.970001,5-5-2008
1827,121.839996,6-5-2008
1828,123.529999,7-5-2008
1829,123.690002,8-5-2008
1830,125.959999,9-5-2008
1831,124.230003,12-5-2008
1832,125.800003,13-5-2008
1833,124.220001,14-5-2008
1834,124.120003,15-5-2008
1835,126.290001,16-5-2008
1836,127.050003,19-5-2008
1837,129.070007,20-5-2008
1838,133.169998,21-5-2008
1839,130.809998,22-5-2008
1840,128.850006,27-5-2008
1841,127.349998,30-5-2008
1842,127.760002,2-6-2008
1843,122.300003,4-6-2008
1844,127.790001,5-6-2008
1845,138.53999299999998,6-6-2008
1846,134.350006,9-6-2008
1847,131.309998,10-6-2008
1848,136.380005,11-6-2008
1849,134.860001,13-6-2008
1850,134.610001,16-6-2008
1851,134.009995,17-6-2008
1852,136.679993,18-6-2008
1853,131.929993,19-6-2008
1854,136.740005,23-6-2008
1855,137.0,24-6-2008
1856,134.550003,25-6-2008
1857,139.639999,26-6-2008
1858,140.21000700000002,27-6-2008
1859,140.0,30-6-2008
1860,140.970001,1-7-2008
1861,143.570007,2-7-2008
1862,141.369995,7-7-2008
1863,136.03999299999998,8-7-2008
1864,136.050003,9-7-2008
1865,141.649994,10-7-2008
1866,145.080002,11-7-2008
1867,138.740005,15-7-2008
1868,134.600006,16-7-2008
1869,129.28999299999998,17-7-2008
1870,128.880005,18-7-2008
1871,131.03999299999998,21-7-2008
1872,127.949997,22-7-2008
1873,124.440002,23-7-2008
1874,125.489998,24-7-2008
1875,124.730003,28-7-2008
1876,122.190002,29-7-2008
1877,126.769997,30-7-2008
1878,124.08000200000001,31-7-2008
1879,125.099998,1-8-2008
1880,121.410004,4-8-2008
1881,119.16999799999999,5-8-2008
1882,118.58000200000001,6-8-2008
1883,120.019997,7-8-2008
1884,115.199997,8-8-2008
1885,114.449997,11-8-2008
